Symbol	EndDate	StateTypeCode	Area	ApplyTypeCode	ApplyType	Patents	Invention	UtilityModel	Design
300498	2018-12-31	1	1	S5204	截至报告期末累计获得		124	222	
300498	2018-12-31	1	1	S5201	已申请	86	42		
300498	2018-12-31	1	1	S5203	已授权	73			
300580	2018-12-31	1	1	S5203	已授权		2	2	
300580	2018-12-31	1	1	S5201	已申请		3		
300610	2018-12-31	1	1	S5202	已获得	4	3	1	0
300610	2018-12-31	1	1	S5204	截至报告期末累计获得	34	29	4	1
300673	2018-12-31	1	1	S5204	截至报告期末累计获得	32	8		
300673	2018-12-31	1	2	S5204	截至报告期末累计获得		3		
300746	2018-12-31	1	1	S5204	截至报告期末累计获得			13	
600075	2018-12-31	2	1	S5201	已申请	79			
600075	2018-12-31	2	1	S5203	已授权	54			
600346	2018-12-31	1	1	S5204	截至报告期末累计获得		326		
600346	2018-12-31	1	2	S5205	截止报告期末累计已被受理	7			
600346	2018-12-31	1	2	S5206	截止报告期末累计已授权	1			
600346	2018-12-31	1	1	S5206	截止报告期末累计已授权	1			
600363	2018-12-31	1	1	S5204	截至报告期末累计获得	187	26		
600363	2018-12-31	1	1	S5206	截止报告期末累计已授权			159	2
600363	2018-12-31	1	1	S5203	已授权	51	4	47	0
600379	2018-12-31	1	1	S5204	截至报告期末累计获得	66			
600379	2018-12-31	1	1	S5201	已申请	12	4	8	0
600379	2018-12-31	1	1	S5203	已授权	5			
600557	2018-12-31	1	1	S5206	截止报告期末累计已授权		381		
600557	2018-12-31	1	1	S5203	已授权		47		
600557	2018-12-31	1	2	S5203	已授权		5		
600562	2018-12-31	1	1	S5203	已授权	11	6	5	0
601952	2018-12-31	1	1	S5204	截至报告期末累计获得		5	20	
601952	2018-12-31	1	1	S5202	已获得			2	
603050	2018-12-31	1	1	S5203	已授权	12	1		
603129	2018-12-31	1	1	S5206	截止报告期末累计已授权	445	17	313	115
603129	2018-12-31	1	2	S5206	截止报告期末累计已授权	65			
603129	2018-12-31	1	1	S5202	已获得	173	4	147	22
603269	2018-12-31	1	1	S5204	截至报告期末累计获得	110			
603301	2018-12-31	1	1	S5204	截至报告期末累计获得		22		
603301	2018-12-31	1	1	S5202	已获得		2	25	
603387	2018-12-31	1	1	S5206	截止报告期末累计已授权	66			
603387	2018-12-31	1	2	S5206	截止报告期末累计已授权	1			
603444	2018-12-31	1	1	S5204	截至报告期末累计获得		5		
603538	2018-12-31	1	1	S5204	截至报告期末累计获得	95			
603568	2018-12-31	1	1	S5202	已获得		3	9	
603568	2018-12-31	1	1	S5204	截至报告期末累计获得		15	70	
603588	2018-12-31	1	1	S5204	截至报告期末累计获得	239			
603606	2018-12-31	1	1	S5204	截至报告期末累计获得	58			
603693	2018-12-31	1	1	S5204	截至报告期末累计获得	30			
603733	2018-12-31	1	1	S5204	截至报告期末累计获得		10	27	
603733	2018-12-31	1	1	S5203	已授权		3	19	
603811	2018-12-31	1	1	S5204	截至报告期末累计获得		12	3	
603811	2018-12-31	1	1	S5202	已获得		2		
603833	2018-12-31	1	1	S5204	截至报告期末累计获得	239			
603920	2018-12-31	1	1	S5203	已授权	4			
000570	2018-12-31	1	1	S5206	截止报告期末累计已授权	139	14		
002049	2018-12-31	1	1	S5201	已申请	122			
002049	2018-12-31	1	1	S5203	已授权	112			
002300	2018-12-31	1	1	S5204	截至报告期末累计获得	95	6		
002376	2018-12-31	1	1	S5204	截至报告期末累计获得	1186	341		
002376	2018-12-31	1	2	S5204	截至报告期末累计获得		68		
002376	2018-12-31	1	1	S5203	已授权	312	39		
002376	2018-12-31	1	2	S5203	已授权		9		
002376	2018-12-31	1	1	S5201	已申请	483	176		
002376	2018-12-31	1	2	S5201	已申请		76		
300469	2018-12-31	1	1	S5206	截止报告期末累计已授权	17			
300475	2018-12-31	1	1	S5204	截至报告期末累计获得	372	77	229	66
300475	2018-12-31	1	1	S5202	已获得	82	24	57	1
300517	2018-12-31	1	1	S5204	截至报告期末累计获得		9	14	
300539	2018-12-31	1	1	S5204	截至报告期末累计获得	82	3	68	11
300717	2018-12-31	1	1	S5204	截至报告期末累计获得	42	21	21	0
600499	2018-12-31	1	1	S5205	截止报告期末累计已被受理	2522	795		
600499	2018-12-31	1	1	S5206	截止报告期末累计已授权	1806	301		
600499	2018-12-31	1	2	S5205	截止报告期末累计已被受理	36			
600499	2018-12-31	1	2	S5206	截止报告期末累计已授权	17			
601218	2018-12-31	1	1	S5203	已授权		2	5	
601218	2018-12-31	1	1	S5201	已申请	12			
601225	2018-12-31	1	1	S5203	已授权	156			
603365	2018-12-31	1	1	S5204	截至报告期末累计获得	177	35	39	
603365	2018-12-31	1	1	S5201	已申请		20		
603365	2018-12-31	1	1	S5203	已授权		3	2	
603887	2018-12-31	1	1	S5206	截止报告期末累计已授权	70			
603887	2018-12-31	1	1	S5201	已申请	25	13	11	1
603887	2018-12-31	1	1	S5203	已授权			9	
000837	2018-12-31	1	1	S5201	已申请	27	7		
000837	2018-12-31	1	1	S5203	已授权	11			
000902	2018-12-31	1	1	S5202	已获得	22			
000902	2018-12-31	1	1	S5206	截止报告期末累计已授权	130			
002105	2018-12-31	1	1	S5202	已获得	20	0	20	0
002105	2018-12-31	1	1	S5204	截至报告期末累计获得	152	6	136	10
002199	2018-12-31	1	1	S5202	已获得	5	4	1	0
002199	2018-12-31	1	1	S5204	截至报告期末累计获得	37	7	30	0
002199	2018-12-31	1	1	S5201	已申请	10			
002307	2018-12-31	1	1	S5204	截至报告期末累计获得	33			
002324	2018-12-31	1	1	S5206	截止报告期末累计已授权	146	143	3	0
002324	2018-12-31	1	2	S5206	截止报告期末累计已授权	2	1		
002324	2018-12-31	1	1	S5201	已申请	70	68	2	0
002324	2018-12-31	1	1	S5203	已授权	10	8	2	0
002734	2018-12-31	1	1	S5204	截至报告期末累计获得		15	28	
002734	2018-12-31	1	1	S5201	已申请		4		
002828	2018-12-31	1	1	S5201	已申请	8	5	3	0
002828	2018-12-31	1	1	S5203	已授权	3	1		
002890	2018-12-31	1	1	S5203	已授权	7	1	6	0
002896	2018-12-31	1	1	S5204	截至报告期末累计获得	88			
002922	2018-12-31	1	1	S5204	截至报告期末累计获得	98	14	78	6
002922	2018-12-31	1	1	S5202	已获得		1	20	
300038	2018-12-31	1	1	S5202	已获得		3		
300074	2018-12-31	1	1	S5206	截止报告期末累计已授权	132	54	59	19
300074	2018-12-31	1	1	S5203	已授权	3			
300120	2018-12-31	1	1	S5203	已授权	28			
300257	2018-12-31	1	1	S5204	截至报告期末累计获得	134	24	105	5
300314	2018-12-31	1	1	S5204	截至报告期末累计获得	104			
300314	2018-12-31	1	1	S5203	已授权	11	0	3	8
300339	2018-12-31	1	1	S5204	截至报告期末累计获得	10	7	1	2
300339	2018-12-31	1	1	S5202	已获得		1		
300474	2018-12-31	1	1	S5205	截止报告期末累计已被受理	102	92	10	0
300474	2018-12-31	1	1	S5206	截止报告期末累计已授权		60	10	
300479	2018-12-31	1	1	S5201	已申请	42	21		
300479	2018-12-31	1	1	S5203	已授权	21	3		
300504	2018-12-31	1	1	S5206	截止报告期末累计已授权	151	24	114	13
300552	2018-12-31	1	1	S5202	已获得	149	9	136	4
300552	2018-12-31	1	1	S5204	截至报告期末累计获得	485	57	413	15
300553	2018-12-31	1	1	S5206	截止报告期末累计已授权	37	12		
300553	2018-12-31	1	1	S5201	已申请	10			
300705	2018-12-31	1	1	S5204	截至报告期末累计获得	23	17	0	6
300721	2018-12-31	1	1	S5203	已授权		3		
300721	2018-12-31	1	1	S5206	截止报告期末累计已授权	31	26		
300756	2018-12-31	1	1	S5204	截至报告期末累计获得	88	32	33	23
600098	2018-12-31	1	1	S5201	已申请	143			
600098	2018-12-31	1	1	S5203	已授权	117	8		
600479	2018-12-31	1	1	S5204	截至报告期末累计获得	345			
600479	2018-12-31	2	1	S5201	已申请	109			
600479	2018-12-31	2	2	S5201	已申请		1		
600479	2018-12-31	2	1	S5203	已授权	81	52		
600619	2018-12-31	2	1	S5205	截止报告期末累计已被受理	1419	462		
600619	2018-12-31	2	1	S5206	截止报告期末累计已授权	956	143		
600889	2018-12-31	1	1	S5206	截止报告期末累计已授权	15	1	14	0
601117	2018-12-31	1	1	S5203	已授权	302	83		
601117	2018-12-31	1	1	S5204	截至报告期末累计获得	2461			
601177	2018-12-31	1	1	S5203	已授权	33	4	29	0
601177	2018-12-31	1	1	S5204	截至报告期末累计获得	308	38	270	0
601668	2018-12-31	1	1	S5206	截止报告期末累计已授权	4435	446		
601958	2018-12-31	1	1	S5201	已申请	44			
601958	2018-12-31	1	1	S5203	已授权	38			
601968	2018-12-31	1	1	S5201	已申请	104	17		
601968	2018-12-31	1	1	S5203	已授权		11		
603121	2018-12-31	1	1	S5204	截至报告期末累计获得		12	60	
603197	2018-12-31	1	1	S5204	截至报告期末累计获得	123	32	86	5
603197	2018-12-31	1	2	S5204	截至报告期末累计获得	11			
603389	2018-12-31	1	1	S5204	截至报告期末累计获得	250	11	53	186
603528	2018-12-31	1	1	S5206	截止报告期末累计已授权	78	3	54	21
603528	2018-12-31	1	1	S5201	已申请	51	9	22	20
603528	2018-12-31	1	1	S5203	已授权	33	1	22	10
603712	2018-12-31	1	1	S5204	截至报告期末累计获得	342	83	152	107
603738	2018-12-31	1	1	S5204	截至报告期末累计获得	93	6		
603738	2018-12-31	1	1	S5205	截止报告期末累计已被受理	15			
603738	2018-12-31	1	1	S5203	已授权	5			
603938	2018-12-31	1	1	S5202	已获得	11			
603938	2018-12-31	1	1	S5204	截至报告期末累计获得	17	1	16	0
603938	2018-12-31	1	1	S5201	已申请			16	
000544	2018-12-31	1	1	S5205	截止报告期末累计已被受理	45			
000544	2018-12-31	1	1	S5206	截止报告期末累计已授权	16			
002031	2018-12-31	1	1	S5204	截至报告期末累计获得	113	18	85	10
002031	2018-12-31	1	2	S5204	截至报告期末累计获得	4			
002046	2018-12-31	1	1	S5206	截止报告期末累计已授权	1183			
002046	2018-12-31	1	1	S5203	已授权	64			
002189	2018-12-31	1	1	S5201	已申请	30	11		
002189	2018-12-31	1	1	S5203	已授权	43	5		
002273	2018-12-31	1	1	S5204	截至报告期末累计获得	176	19	153	4
002273	2018-12-31	1	1	S5201	已申请	40			
002273	2018-12-31	1	1	S5203	已授权	45	8		
002382	2018-12-31	1	1	S5202	已获得	37			
002382	2018-12-31	1	1	S5205	截止报告期末累计已被受理	221			
002521	2018-12-31	1	1	S5202	已获得			2	
002521	2018-12-31	1	1	S5203	已授权		2		
002521	2018-12-31	1	1	S5201	已申请		5		
002850	2018-12-31	1	1	S5203	已授权	20			
002850	2018-12-31	1	1	S5204	截至报告期末累计获得	129	14	115	0
002850	2018-12-31	1	2	S5204	截至报告期末累计获得		5		
002882	2018-12-31	1	1	S5204	截至报告期末累计获得	8			
300097	2018-12-31	1	1	S5201	已申请	18	6	12	0
300097	2018-12-31	1	1	S5203	已授权	8	3	5	0
300097	2018-12-31	1	1	S5204	截至报告期末累计获得	100	31	69	0
300177	2018-12-31	1	1	S5201	已申请	79			
300210	2018-12-31	1	1	S5202	已获得	18	5	11	2
300210	2018-12-31	1	1	S5204	截至报告期末累计获得	91	33	51	2
300264	2018-12-31	1	1	S5206	截止报告期末累计已授权	27			
300371	2018-12-31	1	1	S5203	已授权	8	1	6	1
300371	2018-12-31	1	1	S5204	截至报告期末累计获得	65	6	42	17
300440	2018-12-31	1	1	S5203	已授权		5		
300440	2018-12-31	1	1	S5204	截至报告期末累计获得		24	33	
300562	2018-12-31	1	1	S5204	截至报告期末累计获得	254	27	77	150
300562	2018-12-31	1	1	S5202	已获得	51	6	28	11
300562	2018-12-31	1	1	S5201	已申请	61	39	7	15
300562	2018-12-31	1	2	S5201	已申请	3			
300669	2018-12-31	1	1	S5206	截止报告期末累计已授权	81	32	43	6
300669	2018-12-31	1	1	S5201	已申请	17			
300669	2018-12-31	1	1	S5203	已授权		2	5	
300697	2018-12-31	1	1	S5206	截止报告期末累计已授权			4	1
300757	2018-12-31	1	1	S5206	截止报告期末累计已授权	73	9	64	0
600203	2018-12-31	1	1	S5201	已申请	41			
600203	2018-12-31	1	1	S5203	已授权	73	5	65	3
600436	2018-12-31	1	1	S5206	截止报告期末累计已授权		7	6	
600469	2018-12-31	1	1	S5204	截至报告期末累计获得	331			
600469	2018-12-31	1	1	S5205	截止报告期末累计已被受理	19			
600469	2018-12-31	1	1	S5206	截止报告期末累计已授权	35	3		
600469	2018-12-31	1	2	S5206	截止报告期末累计已授权	3			
600469	2018-12-31	1	1	S5201	已申请	27			
600469	2018-12-31	1	1	S5203	已授权	40			
600470	2018-12-31	1	1	S5203	已授权	22			
600477	2018-12-31	1	1	S5204	截至报告期末累计获得	71			
600549	2018-12-31	1	1	S5201	已申请	98			
600549	2018-12-31	1	1	S5203	已授权	54			
600820	2018-12-31	1	1	S5206	截止报告期末累计已授权	1265	360		
600820	2018-12-31	1	1	S5203	已授权	86	34		
603160	2018-12-31	1	1	S5205	截止报告期末累计已被受理	1985	1762	223	0
603160	2018-12-31	1	2	S5205	截止报告期末累计已被受理	1806			
603160	2018-12-31	1	1	S5206	截止报告期末累计已授权	243			
603160	2018-12-31	1	2	S5206	截止报告期末累计已授权	111			
603160	2018-12-31	1	1	S5201	已申请	655	586	69	0
603160	2018-12-31	1	1	S5203	已授权	59			
603160	2018-12-31	1	2	S5201	已申请	584			
603160	2018-12-31	1	2	S5203	已授权	85			
603160	2018-12-31	1	1	S5202	已获得	144	104	40	0
603160	2018-12-31	1	1	S5204	截至报告期末累计获得	354	209	145	0
603169	2018-12-31	1	1	S5206	截止报告期末累计已授权	303	30		
603169	2018-12-31	1	1	S5201	已申请	135	53	82	0
603338	2018-12-31	1	1	S5204	截至报告期末累计获得	223	69		
603338	2018-12-31	1	2	S5204	截至报告期末累计获得	25			
603369	2018-12-31	1	1	S5204	截至报告期末累计获得	194	21	44	129
603416	2018-12-31	1	1	S5206	截止报告期末累计已授权	58	30	18	10
603596	2018-12-31	1	1	S5204	截至报告期末累计获得	134	44		
603666	2018-12-31	1	1	S5204	截至报告期末累计获得	95	28		
603988	2018-12-31	1	1	S5204	截至报告期末累计获得	99	53	46	0
603988	2018-12-31	1	1	S5203	已授权		7	2	
002195	2018-12-31	1	1	S5204	截至报告期末累计获得		3		1
300569	2018-12-31	1	1	S5204	截至报告期末累计获得	21			
300634	2018-12-31	1	1	S5204	截至报告期末累计获得	6			
600587	2018-12-31	1	1	S5205	截止报告期末累计已被受理	2414			
600587	2018-12-31	1	1	S5206	截止报告期末累计已授权	2089	185	1557	346
000070	2018-12-31	1	1	S5204	截至报告期末累计获得	278	33		
000070	2018-12-31	1	1	S5202	已获得	71	8	59	4
000731	2018-12-31	1	1	S5201	已申请		2	1	
000731	2018-12-31	1	1	S5203	已授权	4	2	2	0
000731	2018-12-31	1	1	S5206	截止报告期末累计已授权	50			
000818	2018-12-31	1	1	S5201	已申请	16			
000836	2018-12-31	1	1	S5202	已获得	18			
000868	2018-12-31	1	1	S5203	已授权	299	83		
002023	2018-12-31	1	1	S5205	截止报告期末累计已被受理	399			
002023	2018-12-31	1	1	S5206	截止报告期末累计已授权	234	27	197	10
002025	2018-12-31	1	1	S5206	截止报告期末累计已授权	1120	313		
002025	2018-12-31	1	1	S5203	已授权	117	41		
002025	2018-12-31	1	1	S5201	已申请	178			
002282	2018-12-31	1	1	S5204	截至报告期末累计获得	130	28		
002295	2018-12-31	1	1	S5201	已申请		5	14	
002405	2018-12-31	1	1	S5206	截止报告期末累计已授权	385			
002405	2018-12-31	1	1	S5203	已授权	38			
002475	2018-12-31	1	1	S5201	已申请	244			
002475	2018-12-31	1	1	S5203	已授权	238			
002481	2018-12-31	1	1	S5205	截止报告期末累计已被受理	12			
002483	2018-12-31	1	1	S5203	已授权	38	15	23	0
002669	2018-12-31	1	1	S5203	已授权	18	1	17	0
002756	2018-12-31	1	1	S5202	已获得		4		
002756	2018-12-31	1	1	S5203	已授权	7			
300064	2018-12-31	1	1	S5206	截止报告期末累计已授权	351	76		
300064	2018-12-31	1	1	S5203	已授权	27			
300064	2018-12-31	1	1	S5202	已获得	60	42		
300070	2018-12-31	1	1	S5202	已获得	86	14	60	12
300070	2018-12-31	1	1	S5204	截至报告期末累计获得	488			
300072	2018-12-31	1	1	S5201	已申请	191	144	47	0
300072	2018-12-31	1	2	S5201	已申请		13		
300072	2018-12-31	1	1	S5203	已授权	99	47	52	0
300072	2018-12-31	1	1	S5205	截止报告期末累计已被受理	947	787	160	0
300072	2018-12-31	1	1	S5206	截止报告期末累计已授权	455	332	123	0
300124	2018-12-31	1	1	S5202	已获得	230	31	157	42
300124	2018-12-31	1	1	S5204	截至报告期末累计获得	976	260	570	146
300159	2018-12-31	1	1	S5204	截至报告期末累计获得	63	15	41	7
300172	2018-12-31	1	1	S5202	已获得	20			
300172	2018-12-31	1	1	S5204	截至报告期末累计获得	318			
300172	2018-12-31	1	1	S5203	已授权	20	3		
300200	2018-12-31	1	1	S5205	截止报告期末累计已被受理		154	19	
300200	2018-12-31	1	1	S5204	截至报告期末累计获得		132	19	
300212	2018-12-31	1	1	S5201	已申请	42	23	18	1
300212	2018-12-31	1	1	S5203	已授权	30	5	22	3
300212	2018-12-31	1	1	S5204	截至报告期末累计获得	379			
300212	2018-12-31	1	1	S5206	截止报告期末累计已授权	214			
300214	2018-12-31	1	1	S5204	截至报告期末累计获得		19	17	
300245	2018-12-31	1	1	S5203	已授权		3		
300245	2018-12-31	1	1	S5204	截至报告期末累计获得	3	3	0	0
300245	2018-12-31	1	1	S5202	已获得		1		
300284	2018-12-31	1	1	S5206	截止报告期末累计已授权	703			
300284	2018-12-31	1	1	S5203	已授权	141	25	113	3
300329	2018-12-31	1	1	S5201	已申请	11			
300329	2018-12-31	1	1	S5203	已授权	9	0	7	2
300329	2018-12-31	1	1	S5206	截止报告期末累计已授权	65			
300341	2018-12-31	1	1	S5204	截至报告期末累计获得	201	89		
300425	2018-12-31	1	1	S5202	已获得	24	6	16	2
300425	2018-12-31	1	1	S5204	截至报告期末累计获得	199	61		
300490	2018-12-31	1	1	S5206	截止报告期末累计已授权	272	41		
300503	2018-12-31	1	1	S5204	截至报告期末累计获得	492	55	425	12
300503	2018-12-31	1	1	S5203	已授权	91	15	75	1
300695	2018-12-31	1	1	S5202	已获得	20	11	9	0
300695	2018-12-31	1	1	S5204	截至报告期末累计获得	72	23	46	3
300708	2018-12-31	1	1	S5204	截至报告期末累计获得	91	31	60	0
600089	2018-12-31	1	1	S5203	已授权	186	62		
600129	2018-12-31	1	1	S5201	已申请	14			
600129	2018-12-31	1	1	S5203	已授权	14			
600129	2018-12-31	1	1	S5204	截至报告期末累计获得	137			
600305	2018-12-31	1	1	S5201	已申请		23	8	
600305	2018-12-31	1	1	S5203	已授权		4	5	
600380	2018-12-31	1	1	S5201	已申请	74	44		4
600380	2018-12-31	1	1	S5203	已授权	76	33		12
600380	2018-12-31	1	2	S5201	已申请	3			
600380	2018-12-31	1	2	S5203	已授权	1			
600478	2018-12-31	1	1	S5204	截至报告期末累计获得	450	180	245	25
600478	2018-12-31	1	2	S5204	截至报告期末累计获得	5			
600596	2018-12-31	1	1	S5201	已申请	24	20		
600596	2018-12-31	1	1	S5203	已授权		18		
600596	2018-12-31	1	2	S5203	已授权		2		
600704	2018-12-31	1	1	S5203	已授权	23			
600740	2018-12-31	1	1	S5203	已授权	6			
600792	2018-12-31	2	1	S5203	已授权		1	17	
600792	2018-12-31	1	1	S5206	截止报告期末累计已授权	268	28	239	1
600795	2018-12-31	1	1	S5201	已申请	53	13		
600795	2018-12-31	1	1	S5202	已获得	16	4		
600795	2018-12-31	1	1	S5204	截至报告期末累计获得	227			
601000	2018-12-31	1	1	S5202	已获得	17			
603208	2018-12-31	1	1	S5204	截至报告期末累计获得	105			
603239	2018-12-31	1	1	S5204	截至报告期末累计获得	50	6	44	0
603466	2018-12-31	1	1	S5204	截至报告期末累计获得		4	60	
603466	2018-12-31	1	1	S5202	已获得		4	26	
603898	2018-12-31	1	1	S5202	已获得	104			
603963	2018-12-31	1	1	S5204	截至报告期末累计获得	30	8		
000909	2018-12-31	1	1	S5201	已申请	41	15	12	14
000909	2018-12-31	1	1	S5203	已授权	31	6		
000960	2018-12-31	1	1	S5203	已授权	25	13		
002003	2018-12-31	1	1	S5204	截至报告期末累计获得	436			
002003	2018-12-31	1	1	S5201	已申请	177	63		
002003	2018-12-31	1	1	S5203	已授权	84			
002635	2018-12-31	1	1	S5202	已获得	68	14	54	0
002635	2018-12-31	1	1	S5204	截至报告期末累计获得	295	60	235	0
300508	2018-12-31	1	1	S5203	已授权	8	0	3	5
300508	2018-12-31	1	1	S5206	截止报告期末累计已授权	97	61	16	20
300548	2018-12-31	1	1	S5204	截至报告期末累计获得	19			
300554	2018-12-31	1	1	S5206	截止报告期末累计已授权	48	13	35	0
300554	2018-12-31	1	1	S5203	已授权	5	2	3	0
300554	2018-12-31	1	1	S5201	已申请	6	2	4	0
300589	2018-12-31	1	1	S5204	截至报告期末累计获得	172	20	145	7
300589	2018-12-31	1	1	S5202	已获得	40	4	36	0
300592	2018-12-31	2	1	S5202	已获得	13	4	9	0
300592	2018-12-31	2	1	S5204	截至报告期末累计获得	43	15	28	0
300607	2018-12-31	1	1	S5204	截至报告期末累计获得	133	12		
600190	2018-12-31	1	1	S5205	截止报告期末累计已被受理	5			
600277	2018-12-31	1	1	S5203	已授权	132			
600277	2018-12-31	1	1	S5202	已获得	48			
601579	2018-12-31	1	1	S5202	已获得	13			
601798	2018-12-31	2	1	S5204	截至报告期末累计获得	228	47	181	0
603316	2018-12-31	1	1	S5205	截止报告期末累计已被受理	59			
603316	2018-12-31	1	1	S5204	截至报告期末累计获得	34	5	29	0
603326	2018-12-31	1	1	S5204	截至报告期末累计获得	83			
603330	2018-12-31	1	1	S5203	已授权	18	15	3	0
603330	2018-12-31	1	2	S5203	已授权		1		
603330	2018-12-31	1	1	S5206	截止报告期末累计已授权	83	72	11	0
603330	2018-12-31	1	2	S5206	截止报告期末累计已授权		14		
603351	2018-12-31	1	1	S5206	截止报告期末累计已授权	22	17		
603351	2018-12-31	1	1	S5201	已申请	6	4	2	0
603351	2018-12-31	1	2	S5201	已申请	1			
603488	2018-12-31	1	1	S5204	截至报告期末累计获得	45			
603488	2018-12-31	1	1	S5201	已申请	30			
603557	2018-12-31	1	1	S5204	截至报告期末累计获得	239	13	200	26
603601	2018-12-31	1	1	S5204	截至报告期末累计获得	99	43	54	2
000703	2018-12-31	1	1	S5201	已申请	20	16	4	0
000703	2018-12-31	1	1	S5203	已授权	7	3	4	0
000733	2018-12-31	1	1	S5201	已申请	271	117		
000733	2018-12-31	1	1	S5203	已授权	169	55		
000733	2018-12-31	1	1	S5204	截至报告期末累计获得	983	270		
002061	2018-12-31	1	1	S5203	已授权	55			
002191	2018-12-31	1	1	S5201	已申请	124	40	78	6
002191	2018-12-31	1	1	S5203	已授权	64	12	49	3
002191	2018-12-31	1	1	S5206	截止报告期末累计已授权	565	93		6
002214	2018-12-31	1	1	S5204	截至报告期末累计获得	36	19	12	5
002218	2018-12-31	1	1	S5206	截止报告期末累计已授权	444	37	396	11
002218	2018-12-31	1	1	S5203	已授权	110			
002339	2018-12-31	1	1	S5202	已获得	54	26	23	5
002579	2018-12-31	1	1	S5201	已申请	25			
002579	2018-12-31	1	1	S5203	已授权	10			
002683	2018-12-31	1	1	S5202	已获得	39	12	26	1
002689	2018-12-31	1	1	S5204	截至报告期末累计获得	57	13	38	6
002691	2018-12-31	1	1	S5204	截至报告期末累计获得	28	4		
002891	2018-12-31	1	1	S5204	截至报告期末累计获得	114	12	8	94
002891	2018-12-31	1	1	S5202	已获得	21			
300021	2018-12-31	1	1	S5204	截至报告期末累计获得	386			
300119	2018-12-31	1	1	S5202	已获得		18		
300119	2018-12-31	1	1	S5203	已授权	18	13	5	0
300321	2018-12-31	1	1	S5204	截至报告期末累计获得	10			
300321	2018-12-31	1	1	S5201	已申请		5		
300448	2018-12-31	1	1	S5201	已申请	38			
300560	2018-12-31	1	1	S5205	截止报告期末累计已被受理	35			
300560	2018-12-31	1	1	S5204	截至报告期末累计获得	12	2	8	2
300636	2018-12-31	1	1	S5203	已授权	2	2	0	0
300636	2018-12-31	1	1	S5202	已获得		14		
300636	2018-12-31	1	2	S5202	已获得		1		
300747	2018-12-31	1	1	S5204	截至报告期末累计获得	152	33	93	26
300747	2018-12-31	1	2	S5204	截至报告期末累计获得		1		
600072	2018-12-31	1	1	S5202	已获得	201	63		
600198	2018-12-31	1	1	S5201	已申请	17	15	2	0
600198	2018-12-31	1	1	S5202	已获得	80	78	2	0
600198	2018-12-31	1	1	S5205	截止报告期末累计已被受理	1063	998	47	18
600198	2018-12-31	1	1	S5204	截至报告期末累计获得	593	553	32	8
600220	2018-12-31	1	1	S5201	已申请	63			
600220	2018-12-31	1	1	S5203	已授权	36			
600496	2018-12-31	1	1	S5203	已授权		17	122	
600510	2018-12-31	1	1	S5201	已申请		4		
600510	2018-12-31	1	1	S5203	已授权		10	10	
600618	2018-12-31	1	1	S5205	截止报告期末累计已被受理	175			
600618	2018-12-31	1	1	S5204	截至报告期末累计获得	61	39		
600796	2018-12-31	1	1	S5201	已申请		1		
600796	2018-12-31	1	1	S5203	已授权	2			
601369	2018-12-31	1	1	S5201	已申请	19	8		
601369	2018-12-31	1	1	S5203	已授权	11	1		
601369	2018-12-31	2	1	S5204	截至报告期末累计获得	147	45		
603023	2018-12-31	1	1	S5202	已获得	2	1		
603396	2018-12-31	1	1	S5203	已授权	52	14		
603496	2018-12-31	1	1	S5203	已授权	1	0	1	0
603496	2018-12-31	1	1	S5204	截至报告期末累计获得	8	5	3	0
603500	2018-12-31	1	1	S5204	截至报告期末累计获得	26	11	15	0
603500	2018-12-31	1	1	S5203	已授权		4		
603505	2018-12-31	1	1	S5204	截至报告期末累计获得	19			
603505	2018-12-31	1	1	S5201	已申请		7	1	
603508	2018-12-31	1	1	S5204	截至报告期末累计获得	207	32	144	31
603508	2018-12-31	1	1	S5202	已获得	50	10	37	3
603585	2018-12-31	1	1	S5203	已授权		4	16	
603637	2018-12-31	1	1	S5201	已申请		1	4	
603683	2018-12-31	1	1	S5201	已申请	11			
603683	2018-12-31	1	1	S5206	截止报告期末累计已授权	49	13	32	
603685	2018-12-31	1	1	S5204	截至报告期末累计获得	89	16		
603685	2018-12-31	1	1	S5202	已获得	28	3		
603768	2018-12-31	1	1	S5204	截至报告期末累计获得	157	14		
603809	2018-12-31	1	1	S5204	截至报告期末累计获得	119			
603809	2018-12-31	1	1	S5202	已获得		3	2	
603968	2018-12-31	1	1	S5204	截至报告期末累计获得		27	4	
603968	2018-12-31	1	1	S5201	已申请	17	17	0	0
603968	2018-12-31	1	2	S5201	已申请	3			
600527	2018-12-31	1	1	S5201	已申请	17	12		
600527	2018-12-31	1	1	S5203	已授权		1		
000657	2018-12-31	1	1	S5201	已申请	202	89		
000657	2018-12-31	1	1	S5203	已授权	105	27		
000657	2018-12-31	1	1	S5204	截至报告期末累计获得	1113	449		
000657	2018-12-31	1	2	S5206	截止报告期末累计已授权	16			
000761	2018-12-31	1	1	S5203	已授权	26	15	11	0
002034	2018-12-31	1	1	S5204	截至报告期末累计获得	81			
002034	2018-12-31	1	1	S5201	已申请	21			
002034	2018-12-31	1	1	S5203	已授权	15			
002158	2018-12-31	1	1	S5204	截至报告期末累计获得	63	6	46	11
002221	2018-12-31	1	1	S5201	已申请		3		
002338	2018-12-31	1	1	S5206	截止报告期末累计已授权	24	16	8	0
002358	2018-12-31	1	1	S5204	截至报告期末累计获得	925			
002358	2018-12-31	1	1	S5203	已授权	345	16		
002465	2018-12-31	1	1	S5203	已授权	159	28	31	
